246,222,37.255,0.93528,355,337
246,222,37.255,0.93528,525,268
246,222,37.255,0.93528,161,361
246,222,37.255,0.93528,533,247
246,222,37.255,0.93528,332,325
246,222,37.255,0.93528,61,453
246,222,37.255,0.93528,391,324
246,222,37.255,0.93528,411,326
246,222,37.255,0.93528,339,354
246,222,37.255,0.93528,347,350
246,222,37.255,0.93528,343,372
246,222,37.255,0.93528,334,342
246,222,37.255,0.93528,384,286
246,222,37.255,0.93528,527,294
246,222,37.255,0.93528,292,384
246,222,37.255,0.93528,338,375
246,222,37.255,0.93528,534,276
246,222,37.255,0.93528,421,277
246,222,37.255,0.93528,329,327
246,222,37.255,0.93528,317,322
246,222,37.255,0.93528,336,295
246,222,37.255,0.93528,85,455
246,222,37.255,0.93528,318,312
246,222,37.255,0.93528,340,371
246,222,37.255,0.93528,554,283
246,222,37.255,0.93528,592,248
246,222,37.255,0.93528,328,311
246,222,37.255,0.93528,110,462
246,222,37.255,0.93528,275,378
246,222,37.255,0.93528,107,467
246,222,37.255,0.93528,334,362
246,222,37.255,0.93528,149,358
246,222,37.255,0.93528,242,330
246,222,37.255,0.93528,346,274
