178,391,24.7,0.65717,196,271
178,391,24.7,0.65717,404,119
178,391,24.7,0.65717,372,122
178,391,24.7,0.65717,80,273
178,391,24.7,0.65717,345,149
178,391,24.7,0.65717,281,191
178,391,24.7,0.65717,14,317
178,391,24.7,0.65717,355,166
178,391,24.7,0.65717,401,171
178,391,24.7,0.65717,143,250
178,391,24.7,0.65717,195,262
178,391,24.7,0.65717,577,104
178,391,24.7,0.65717,98,300
178,391,24.7,0.65717,274,192
178,391,24.7,0.65717,241,218
178,391,24.7,0.65717,592,104
178,391,24.7,0.65717,553,138
178,391,24.7,0.65717,489,117
178,391,24.7,0.65717,96,242
178,391,24.7,0.65717,514,98
178,391,24.7,0.65717,93,261
178,391,24.7,0.65717,592,141
178,391,24.7,0.65717,259,247
178,391,24.7,0.65717,459,110
178,391,24.7,0.65717,50,287
178,391,24.7,0.65717,270,246
178,391,24.7,0.65717,286,269
178,391,24.7,0.65717,1,307
178,391,24.7,0.65717,154,201
178,391,24.7,0.65717,470,97
178,391,24.7,0.65717,481,127
178,391,24.7,0.65717,509,134
178,391,24.7,0.65717,390,161
178,391,24.7,0.65717,451,128
178,391,24.7,0.65717,376,162
178,391,24.7,0.65717,592,109
178,391,24.7,0.65717,278,165
178,391,24.7,0.65717,36,323
178,391,24.7,0.65717,401,160
178,391,24.7,0.65717,33,311
178,391,24.7,0.65717,309,174
178,391,24.7,0.65717,360,180
178,391,24.7,0.65717,4,332
178,391,24.7,0.65717,113,318
178,391,24.7,0.65717,58,315
178,391,24.7,0.65717,289,232
178,391,24.7,0.65717,256,191
178,391,24.7,0.65717,564,133
178,391,24.7,0.65717,339,164
178,391,24.7,0.65717,53,283
178,391,24.7,0.65717,37,299
178,391,24.7,0.65717,547,142
178,391,24.7,0.65717,348,170
