536,10,43.945,0.99816,572,493
536,10,43.945,0.99816,584,493
536,10,43.945,0.99816,22,386
536,10,43.945,0.99816,366,185
536,10,43.945,0.99816,33,378
536,10,43.945,0.99816,590,476
536,10,43.945,0.99816,341,167
536,10,43.945,0.99816,212,592
536,10,43.945,0.99816,276,243
536,10,43.945,0.99816,411,135
536,10,43.945,0.99816,289,200
536,10,43.945,0.99816,426,536
536,10,43.945,0.99816,361,575
536,10,43.945,0.99816,543,483
536,10,43.945,0.99816,274,541
536,10,43.945,0.99816,82,375
536,10,43.945,0.99816,1,341
536,10,43.945,0.99816,460,489
536,10,43.945,0.99816,475,145
536,10,43.945,0.99816,214,295
536,10,43.945,0.99816,18,327
536,10,43.945,0.99816,488,108
536,10,43.945,0.99816,512,483
536,10,43.945,0.99816,1,373
536,10,43.945,0.99816,431,141
536,10,43.945,0.99816,557,70
536,10,43.945,0.99816,473,97
536,10,43.945,0.99816,586,81
536,10,43.945,0.99816,142,309
536,10,43.945,0.99816,42,317
536,10,43.945,0.99816,232,255
536,10,43.945,0.99816,424,105
536,10,43.945,0.99816,313,569
536,10,43.945,0.99816,4,391
536,10,43.945,0.99816,344,592
536,10,43.945,0.99816,280,200
536,10,43.945,0.99816,361,148
536,10,43.945,0.99816,38,332
536,10,43.945,0.99816,28,338
536,10,43.945,0.99816,592,428
536,10,43.945,0.99816,311,533
536,10,43.945,0.99816,121,290
536,10,43.945,0.99816,393,524
536,10,43.945,0.99816,243,207
536,10,43.945,0.99816,427,139
536,10,43.945,0.99816,475,491
536,10,43.945,0.99816,552,112
536,10,43.945,0.99816,565,517
536,10,43.945,0.99816,578,469
536,10,43.945,0.99816,562,87
