333,14,32.728,0.84686,216,68
333,14,32.728,0.84686,166,55
333,14,32.728,0.84686,194,1
333,14,32.728,0.84686,1,171
333,14,32.728,0.84686,174,55
333,14,32.728,0.84686,308,1
333,14,32.728,0.84686,322,8
333,14,32.728,0.84686,140,57
333,14,32.728,0.84686,42,142
333,14,32.728,0.84686,192,24
333,14,32.728,0.84686,42,92
333,14,32.728,0.84686,137,51
333,14,32.728,0.84686,115,89
333,14,32.728,0.84686,330,1
333,14,32.728,0.84686,72,77
333,14,32.728,0.84686,1,122
333,14,32.728,0.84686,161,58
333,14,32.728,0.84686,94,80
333,14,32.728,0.84686,109,109
