677,127,40.637,0.84496,297,517
677,127,40.637,0.84496,404,443
677,127,40.637,0.84496,427,498
677,127,40.637,0.84496,475,373
677,127,40.637,0.84496,156,589
677,127,40.637,0.84496,160,568
677,127,40.637,0.84496,115,579
677,127,40.637,0.84496,117,592
677,127,40.637,0.84496,331,494
677,127,40.637,0.84496,369,505
677,127,40.637,0.84496,437,445
677,127,40.637,0.84496,401,456
677,127,40.637,0.84496,161,556
677,127,40.637,0.84496,145,561
677,127,40.637,0.84496,432,437
677,127,40.637,0.84496,119,588
677,127,40.637,0.84496,393,497
677,127,40.637,0.84496,165,561
677,127,40.637,0.84496,515,391
677,127,40.637,0.84496,241,546
677,127,40.637,0.84496,89,592
677,127,40.637,0.84496,172,581
