649,469,38.94,0.86059,49,166
649,469,38.94,0.86059,441,464
649,469,38.94,0.86059,44,155
649,469,38.94,0.86059,533,2
649,469,38.94,0.86059,420,123
649,469,38.94,0.86059,420,443
649,469,38.94,0.86059,287,117
649,469,38.94,0.86059,244,529
649,469,38.94,0.86059,194,154
649,469,38.94,0.86059,237,141
649,469,38.94,0.86059,256,164
649,469,38.94,0.86059,1,237
649,469,38.94,0.86059,133,183
649,469,38.94,0.86059,591,13
649,469,38.94,0.86059,108,233
649,469,38.94,0.86059,206,115
649,469,38.94,0.86059,498,75
649,469,38.94,0.86059,232,523
649,469,38.94,0.86059,172,100
649,469,38.94,0.86059,3,227
649,469,38.94,0.86059,213,105
649,469,38.94,0.86059,332,566
649,469,38.94,0.86059,64,586
649,469,38.94,0.86059,592,331
649,469,38.94,0.86059,123,207
649,469,38.94,0.86059,512,417
649,469,38.94,0.86059,151,152
649,469,38.94,0.86059,22,587
649,469,38.94,0.86059,362,122
649,469,38.94,0.86059,69,588
649,469,38.94,0.86059,174,192
649,469,38.94,0.86059,47,198
649,469,38.94,0.86059,216,512
649,469,38.94,0.86059,80,96
649,469,38.94,0.86059,156,544
649,469,38.94,0.86059,299,128
649,469,38.94,0.86059,568,18
649,469,38.94,0.86059,530,390
649,469,38.94,0.86059,202,130
649,469,38.94,0.86059,572,380
649,469,38.94,0.86059,260,536
649,469,38.94,0.86059,74,560
649,469,38.94,0.86059,592,36
649,469,38.94,0.86059,429,494
649,469,38.94,0.86059,14,206
649,469,38.94,0.86059,1,592
649,469,38.94,0.86059,548,47
649,469,38.94,0.86059,389,565
649,469,38.94,0.86059,85,125
649,469,38.94,0.86059,341,110
649,469,38.94,0.86059,469,119
649,469,38.94,0.86059,221,148
649,469,38.94,0.86059,172,553
649,469,38.94,0.86059,581,47
649,469,38.94,0.86059,201,545
649,469,38.94,0.86059,338,125
649,469,38.94,0.86059,124,591
649,469,38.94,0.86059,16,566
649,469,38.94,0.86059,41,592
649,469,38.94,0.86059,388,132
649,469,38.94,0.86059,259,495
649,469,38.94,0.86059,133,97
649,469,38.94,0.86059,592,345
649,469,38.94,0.86059,160,115
649,469,38.94,0.86059,1,178
649,469,38.94,0.86059,103,212
649,469,38.94,0.86059,52,149
