189,148,49.634,0.92149,251,220
189,148,49.634,0.92149,378,157
189,148,49.634,0.92149,386,197
189,148,49.634,0.92149,558,65
189,148,49.634,0.92149,432,121
189,148,49.634,0.92149,498,101
189,148,49.634,0.92149,572,59
189,148,49.634,0.92149,141,255
189,148,49.634,0.92149,383,196
189,148,49.634,0.92149,495,85
189,148,49.634,0.92149,306,176
189,148,49.634,0.92149,353,194
189,148,49.634,0.92149,30,303
189,148,49.634,0.92149,404,169
189,148,49.634,0.92149,581,95
189,148,49.634,0.92149,461,113
189,148,49.634,0.92149,275,223
189,148,49.634,0.92149,15,253
189,148,49.634,0.92149,129,302
189,148,49.634,0.92149,556,128
