779,281,27.112,0.63973,312,376
779,281,27.112,0.63973,523,258
779,281,27.112,0.63973,57,456
779,281,27.112,0.63973,592,246
779,281,27.112,0.63973,225,490
779,281,27.112,0.63973,140,483
779,281,27.112,0.63973,186,479
779,281,27.112,0.63973,462,318
779,281,27.112,0.63973,163,494
779,281,27.112,0.63973,342,329
779,281,27.112,0.63973,592,263
779,281,27.112,0.63973,484,293
779,281,27.112,0.63973,86,498
779,281,27.112,0.63973,421,356
779,281,27.112,0.63973,108,501
779,281,27.112,0.63973,1,498
779,281,27.112,0.63973,139,513
779,281,27.112,0.63973,168,413
779,281,27.112,0.63973,459,322
779,281,27.112,0.63973,142,508
779,281,27.112,0.63973,581,289
779,281,27.112,0.63973,523,259
779,281,27.112,0.63973,233,435
779,281,27.112,0.63973,31,484
779,281,27.112,0.63973,122,454
779,281,27.112,0.63973,106,500
779,281,27.112,0.63973,112,484
779,281,27.112,0.63973,91,473
779,281,27.112,0.63973,418,357
779,281,27.112,0.63973,466,294
