311,232,42.054,0.74315,368,324
311,232,42.054,0.74315,1,505
311,232,42.054,0.74315,267,349
311,232,42.054,0.74315,1,445
311,232,42.054,0.74315,581,254
311,232,42.054,0.74315,127,432
311,232,42.054,0.74315,303,375
311,232,42.054,0.74315,205,375
311,232,42.054,0.74315,423,323
311,232,42.054,0.74315,19,448
311,232,42.054,0.74315,497,291
311,232,42.054,0.74315,299,375
311,232,42.054,0.74315,437,361
311,232,42.054,0.74315,576,256
311,232,42.054,0.74315,244,370
311,232,42.054,0.74315,1,460
311,232,42.054,0.74315,237,406
311,232,42.054,0.74315,248,365
311,232,42.054,0.74315,554,251
311,232,42.054,0.74315,509,271
311,232,42.054,0.74315,1,492
311,232,42.054,0.74315,236,363
