490,293,26.033,0.61895,542,451
490,293,26.033,0.61895,486,449
490,293,26.033,0.61895,564,414
490,293,26.033,0.61895,540,423
490,293,26.033,0.61895,91,509
490,293,26.033,0.61895,109,492
490,293,26.033,0.61895,362,463
490,293,26.033,0.61895,592,442
490,293,26.033,0.61895,334,438
490,293,26.033,0.61895,444,473
490,293,26.033,0.61895,71,509
490,293,26.033,0.61895,157,510
490,293,26.033,0.61895,25,539
490,293,26.033,0.61895,170,524
490,293,26.033,0.61895,184,508
490,293,26.033,0.61895,527,418
490,293,26.033,0.61895,127,519
490,293,26.033,0.61895,548,431
490,293,26.033,0.61895,592,414
490,293,26.033,0.61895,384,455
490,293,26.033,0.61895,297,497
490,293,26.033,0.61895,494,439
490,293,26.033,0.61895,178,516
