216,484,40.161,0.96646,70,544
216,484,40.161,0.96646,590,336
216,484,40.161,0.96646,141,527
216,484,40.161,0.96646,592,385
216,484,40.161,0.96646,486,363
216,484,40.161,0.96646,326,454
216,484,40.161,0.96646,368,424
216,484,40.161,0.96646,117,17
216,484,40.161,0.96646,217,7
216,484,40.161,0.96646,1,578
216,484,40.161,0.96646,243,495
216,484,40.161,0.96646,458,402
216,484,40.161,0.96646,40,80
216,484,40.161,0.96646,12,93
216,484,40.161,0.96646,438,403
216,484,40.161,0.96646,99,557
216,484,40.161,0.96646,428,428
216,484,40.161,0.96646,167,1
216,484,40.161,0.96646,158,1
216,484,40.161,0.96646,580,336
216,484,40.161,0.96646,234,507
216,484,40.161,0.96646,164,23
216,484,40.161,0.96646,552,347
216,484,40.161,0.96646,74,29
216,484,40.161,0.96646,91,61
216,484,40.161,0.96646,207,464
216,484,40.161,0.96646,532,404
216,484,40.161,0.96646,1,70
216,484,40.161,0.96646,50,58
216,484,40.161,0.96646,345,457
216,484,40.161,0.96646,362,419
216,484,40.161,0.96646,238,472
216,484,40.161,0.96646,35,104
216,484,40.161,0.96646,1,74
216,484,40.161,0.96646,23,78
216,484,40.161,0.96646,29,557
216,484,40.161,0.96646,278,484
