0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,28,24,6,0,0,0,0,0,0,0,4,20,26,27,19,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,28,21,2,0,0,0,0,0,0,0,7,23,27,25,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,28,27,16,0,0,0,0,0,0,0,0,14,26,27,23,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,28,26,11,0,0,0,0,0,0,0,2,20,27,26,18,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,28,24,5,0,0,0,0,0,0,0,8,24,27,25,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,28,21,4,0,0,0,0,0,0,0,15,26,27,22,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,27,23,13,0,0,0,0,0,0,3,21,27,26,17,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,29,27,25,23,2,0,0,0,0,0,10,25,27,24,14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,25,4,0,6,28,26,26,26,10,0,0,0,0,0,4,19,26,22,13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,27,27,14,0,0,22,26,26,26,17,0,0,0,0,0,0,9,22,21,14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,27,27,22,1,0,6,22,26,26,17,0,0,0,0,0,0,12,22,21,13,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,26,27,26,8,0,5,22,26,27,14,0,0,0,0,0,0,15,22,23,11,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,27,27,16,0,13,25,26,27,6,5,1,0,0,0,2,17,22,25,8,0,0,0,0,0,0,0,0,1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,26,27,21,6,19,26,25,20,0,14,5,0,0,0,3,19,24,25,4,0,0,0,0,0,0,0,0,8,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,27,23,16,23,26,23,9,0,3,0,0,0,0,6,20,26,23,1,0,0,0,0,0,0,0,1,17,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,27,25,21,25,25,16,0,0,0,0,0,0,0,15,24,27,18,0,0,0,0,0,0,0,0,7,23,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,26,26,24,26,23,8,0,0,0,0,0,0,5,24,26,25,11,0,0,0,0,0,0,0,0,16,25,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,27,26,26,19,2,0,0,0,0,0,0,13,25,26,22,9,0,0,0,0,0,0,0,6,23,27,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,27,26,24,11,0,0,0,0,0,0,3,20,26,25,24,20,6,0,0,0,0,0,0,16,25,27,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,27,24,10,0,0,0,0,0,0,13,25,26,23,23,24,19,5,0,0,0,0,4,23,26,26,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,27,26,18,1,0,0,0,0,5,22,26,24,18,20,24,24,17,3,0,0,0,14,25,27,24,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,27,26,23,8,0,0,0,1,17,26,25,20,2,8,20,24,23,16,2,0,2,22,26,27,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,26,27,25,15,0,0,0,11,24,26,22,7,0,0,8,21,24,23,15,2,11,26,27,25,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,26,27,26,21,5,0,4,21,26,25,13,0,0,0,0,10,22,24,22,20,23,26,27,21,15,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,27,27,24,13,0,16,25,26,21,3,0,0,0,0,0,12,22,24,25,26,27,25,22,24,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,27,26,26,20,12,23,26,24,10,0,0,0,2,7,12,17,21,23,25,26,27,25,25,24,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,26,26,26,23,23,25,26,20,11,8,9,14,19,22,23,24,24,24,25,26,26,22,19,17,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,27,27,27,27,28,26,25,26,25,24,25,25,25,25,24,23,24,26,27,24,21,22,23,25
